profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
core_10-0-0-fd57a64,Acquisition,acquisition,Acquisition Information,"",Funding source,acquisitionFundingSource,ns2:acquisitions_common.acquisitionFundingSource,acquisitionFundingSourcePersonLocal; acquisitionFundingSourceOrganizationLocal; acquisitionFundingSourceRefname,string,n,n,y,authority; refname,person/local; organization/local; authority refname,""
core_10-0-0-fd57a64,Acquisition,acquisition,Acquisition Information,"",Funding source provisos,acquisitionFundingSourceProvisos,ns2:acquisitions_common.acquisitionFundingSourceProvisos,acquisitionFundingSourceProvisos,string,n,n,y,"","",""
core_10-0-0-fd57a64,Acquisition,acquisition,Acquisition Information,"",Credit line,creditLine,ns2:acquisitions_common.creditLine,creditLine,string,n,n,n/a,"","",""
core_10-0-0-fd57a64,Acquisition,acquisition,Object Collection Information,"",Field collection event name,fieldCollectionEventName,ns2:acquisitions_common.fieldCollectionEventName,fieldCollectionEventName,string,n,y,n,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term display name,termDisplayName,ns2:citations_common.termDisplayName,termDisplayName,string,y,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term status,termStatus,ns2:citations_common.termStatus,termStatus,string,n,n,y,option list,citationTermStatuses,"accepted, provisional, rejected, under review"
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term type,termType,ns2:citations_common.termType,termType; termTypeRefname,string,n,n,y,vocabulary; refname,citationtermtype; vocabulary refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term flag,termFlag,ns2:citations_common.termFlag,termFlag; termFlagRefname,string,n,n,y,vocabulary; refname,citationtermflag; vocabulary refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term language,termLanguage,ns2:citations_common.termLanguage,termLanguage; termLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term preferred for lang,termPrefForLang,ns2:citations_common.termPrefForLang,termPrefForLang,boolean,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term full citation,termFullCitation,ns2:citations_common.termFullCitation,termFullCitation,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term title,termTitle,ns2:citations_common.termTitle,termTitle,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term subtitle,termSubTitle,ns2:citations_common.termSubTitle,termSubTitle,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term section title,termSectionTitle,ns2:citations_common.termSectionTitle,termSectionTitle,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term volume,termVolume,ns2:citations_common.termVolume,termVolume,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Term issue,termIssue,ns2:citations_common.termIssue,termIssue,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,Source,Term source name,termSource,ns2:citations_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,Source,Term source detail,termSourceDetail,ns2:citations_common.termSourceDetail,termSourceDetail,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,Source,Term source ID,termSourceID,ns2:citations_common.termSourceID,termSourceID,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,Source,Term source note,termSourceNote,ns2:citations_common.termSourceNote,termSourceNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Publisher,publisher,ns2:citations_common.publisher,publisherOrganizationLocal; publisherRefname,string,n,n,y,authority; refname,organization/local; authority refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Publication place,publicationPlace,ns2:citations_common.publicationPlace,publicationPlacePlaceLocal; publicationPlacePlaceTgn; publicationPlaceRefname,string,n,n,y,authority; refname,place/local; place/tgn; authority refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Publication date,publicationDate,ns2:citations_common.publicationDate,publicationDate,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Publication edition,edition,ns2:citations_common.edition,edition,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Publication page(s),pages,ns2:citations_common.pages,pages,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Agent name,agent,ns2:citations_common.agent,agentPersonLocal; agentPersonUlan; agentOrganizationLocal; agentRefname,string,n,n,y,authority; refname,person/local; person/ulan; organization/local; authority refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Agent role,role,ns2:citations_common.role,role; roleRefname,string,n,n,y,vocabulary; refname,agentinfotype; vocabulary refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Agent note,note,ns2:citations_common.note,note,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Note,citationNote,ns2:citations_common.citationNote,citationNote,string,n,n,n/a,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Resource identifier,resourceIdent,ns2:citations_common.resourceIdent,resourceIdent,string,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Resource identifier type,type,ns2:citations_common.type,type; typeRefname,string,n,n,y,vocabulary; refname,resourceidtype; vocabulary refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Resource identifier capture date,captureDate,ns2:citations_common.captureDate,captureDate,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Related term,relatedTerm,ns2:citations_common.relatedTerm,relatedTermConceptAssociated; relatedTermConceptActivity; relatedTermConceptMaterial; relatedTermRefname,string,n,n,y,authority; refname,concept/associated; concept/activity; concept/material; authority refname,""
core_10-0-0-fd57a64,Citation,citation,Citation Information,"",Related term type,relationType,ns2:citations_common.relationType,relationType; relationTypeRefname,string,n,n,y,vocabulary; refname,relationtypetype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term display name,termDisplayName,ns2:chronologies_common.termDisplayName,termDisplayName,string,y,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term name,termName,ns2:chronologies_common.termName,termName,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term qualifier,termQualifier,ns2:chronologies_common.termQualifier,termQualifier,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term status,termStatus,ns2:chronologies_common.termStatus,termStatus; termStatusRefname,string,n,n,y,vocabulary; refname,chronologytermstatus; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term type,termType,ns2:chronologies_common.termType,termType; termTypeRefname,string,n,n,y,vocabulary; refname,chronologytermtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term flag,termFlag,ns2:chronologies_common.termFlag,termFlag; termFlagRefname,string,n,n,y,vocabulary; refname,chronologytermflag; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term historical status,historicalStatus,ns2:chronologies_common.historicalStatus,historicalStatus; historicalStatusRefname,string,n,n,y,vocabulary; refname,chronologyhistoricalstatus; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term language,termLanguage,ns2:chronologies_common.termLanguage,termLanguage; termLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Term preferred for lang,termPrefForLang,ns2:chronologies_common.termPrefForLang,termPrefForLang,boolean,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,Source,Term source name,termSource,ns2:chronologies_common.termSource,termSourceCitationLocal; termSourceCitationWorldcat; termSourceRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,Source,Term source detail,termSourceDetail,ns2:chronologies_common.termSourceDetail,termSourceDetail,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,Source,Term source ID,termSourceID,ns2:chronologies_common.termSourceID,termSourceID,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,Source,Term source note,termSourceNote,ns2:chronologies_common.termSourceNote,termSourceNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Primary date range,primaryDateRangeStructuredDateGroup,ns2:chronologies_common.primaryDateRangeStructuredDateGroup,primaryDateRangeStructuredDateGroup,structured date group,n,n,n/a,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Chronology type,chronologyType,ns2:chronologies_common.chronologyType,chronologyType; chronologyTypeRefname,string,n,n,n/a,vocabulary; refname,chronologytypes; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Spatial coverage,spatialCoverage,ns2:chronologies_common.spatialCoverage,spatialCoveragePlaceLocal; spatialCoveragePlaceTgn; spatialCoverageRefname,string,n,y,n,authority; refname,place/local; place/tgn; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Chronology description,chronologyDescription,ns2:chronologies_common.chronologyDescription,chronologyDescription,string,n,n,n/a,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Chronology note,chronologyNote,ns2:chronologies_common.chronologyNote,chronologyNote,string,n,n,n/a,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Resource identifier value,identifierValue,ns2:chronologies_common.identifierValue,identifierValue,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Resource identifier citation,identifierCitation,ns2:chronologies_common.identifierCitation,identifierCitationCitationLocal; identifierCitationCitationWorldcat; identifierCitationRefname,string,n,n,y,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Chronology Information,"",Resource identifier date,identifierDate,ns2:chronologies_common.identifierDate,identifierDate,date,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Alternative Date Information,"",Alternative date range,altDateRangeStructuredDateGroup,ns2:chronologies_common.altDateRangeStructuredDateGroup,altDateRangeStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Alternative Date Information,"",Alternative date spatial coverage,altDateSpatialCoverage,ns2:chronologies_common.altDateSpatialCoverage,altDateSpatialCoveragePlaceLocal; altDateSpatialCoveragePlaceTgn; altDateSpatialCoverageRefname,string,n,y,as part of larger repeating group,authority; refname,place/local; place/tgn; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Alternative Date Information,"",Alternative date citation,altDateCitation,ns2:chronologies_common.altDateCitation,altDateCitationCitationLocal; altDateCitationCitationWorldcat; altDateCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Alternative Date Information,"",Alternative date note,altDateNote,ns2:chronologies_common.altDateNote,altDateNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated person,assocPerson,ns2:chronologies_common.assocPerson,assocPersonPersonLocal; assocPersonPersonUlan; assocPersonRefname,string,n,n,y,authority; refname,person/local; person/ulan; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated person relationship/type,assocPersonType,ns2:chronologies_common.assocPersonType,assocPersonType; assocPersonTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated person date,assocPersonStructuredDateGroup,ns2:chronologies_common.assocPersonStructuredDateGroup,assocPersonStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated person citation,assocPersonCitation,ns2:chronologies_common.assocPersonCitation,assocPersonCitationCitationLocal; assocPersonCitationCitationWorldcat; assocPersonCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated person note,assocPersonNote,ns2:chronologies_common.assocPersonNote,assocPersonNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated people,assocPeople,ns2:chronologies_common.assocPeople,assocPeopleConceptAssociated; assocPeopleRefname,string,n,n,y,authority; refname,concept/associated; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated people relationship/type,assocPeopleType,ns2:chronologies_common.assocPeopleType,assocPeopleType; assocPeopleTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated people date,assocPeopleStructuredDateGroup,ns2:chronologies_common.assocPeopleStructuredDateGroup,assocPeopleStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated people citation,assocPeopleCitation,ns2:chronologies_common.assocPeopleCitation,assocPeopleCitationCitationLocal; assocPeopleCitationCitationWorldcat; assocPeopleCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated people note,assocPeopleNote,ns2:chronologies_common.assocPeopleNote,assocPeopleNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated organization,assocOrganization,ns2:chronologies_common.assocOrganization,assocOrganizationOrganizationLocal; assocOrganizationOrganizationUlan; assocOrganizationRefname,string,n,n,y,authority; refname,organization/local; organization/ulan; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated organization relationship/type,assocOrganizationType,ns2:chronologies_common.assocOrganizationType,assocOrganizationType; assocOrganizationTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated organization date,assocOrganizationStructuredDateGroup,ns2:chronologies_common.assocOrganizationStructuredDateGroup,assocOrganizationStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated organization citation,assocOrganizationCitation,ns2:chronologies_common.assocOrganizationCitation,assocOrganizationCitationCitationLocal; assocOrganizationCitationCitationWorldcat; assocOrganizationCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated organization note,assocOrganizationNote,ns2:chronologies_common.assocOrganizationNote,assocOrganizationNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated concept,assocConcept,ns2:chronologies_common.assocConcept,assocConceptConceptActivity; assocConceptConceptAssociated; assocConceptConceptMaterial; assocConceptConceptNomenclature; assocConceptConceptOccasion; assocConceptRefname,string,n,n,y,authority; refname,concept/activity; concept/associated; concept/material; concept/nomenclature; concept/occasion; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated concept relationship/type,assocConceptType,ns2:chronologies_common.assocConceptType,assocConceptType; assocConceptTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated concept date,assocConceptStructuredDateGroup,ns2:chronologies_common.assocConceptStructuredDateGroup,assocConceptStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated concept citation,assocConceptCitation,ns2:chronologies_common.assocConceptCitation,assocConceptCitationCitationLocal; assocConceptCitationCitationWorldcat; assocConceptCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated concept note,assocConceptNote,ns2:chronologies_common.assocConceptNote,assocConceptNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated place,assocPlace,ns2:chronologies_common.assocPlace,assocPlacePlaceLocal; assocPlacePlaceTgn; assocPlaceRefname,string,n,n,y,authority; refname,place/local; place/tgn; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated place relationship/type,assocPlaceType,ns2:chronologies_common.assocPlaceType,assocPlaceType; assocPlaceTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated place date,assocPlaceStructuredDateGroup,ns2:chronologies_common.assocPlaceStructuredDateGroup,assocPlaceStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated place citation,assocPlaceCitation,ns2:chronologies_common.assocPlaceCitation,assocPlaceCitationCitationLocal; assocPlaceCitationCitationWorldcat; assocPlaceCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated place note,assocPlaceNote,ns2:chronologies_common.assocPlaceNote,assocPlaceNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated event/era,assocChronology,ns2:chronologies_common.assocChronology,assocChronologyChronologyEra; assocChronologyChronologyEvent; assocChronologyRefname,string,n,n,y,authority; refname,chronology/era; chronology/event; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated event/era relationship/type,assocChronologyType,ns2:chronologies_common.assocChronologyType,assocChronologyType; assocChronologyTypeRefname,string,n,n,y,vocabulary; refname,assocauthorityrelationtype; vocabulary refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated event/era date,assocChronologyStructuredDateGroup,ns2:chronologies_common.assocChronologyStructuredDateGroup,assocChronologyStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated event/era citation,assocChronologyCitation,ns2:chronologies_common.assocChronologyCitation,assocChronologyCitationCitationLocal; assocChronologyCitationCitationWorldcat; assocChronologyCitationRefname,string,n,y,as part of larger repeating group,authority; refname,citation/local; citation/worldcat; authority refname,""
core_10-0-0-fd57a64,Chronology,chronology,Associated Authorities,"",Associated event/era note,assocChronologyNote,ns2:chronologies_common.assocChronologyNote,assocChronologyNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Repatriation request number,requestNumber,ns2:repatriationrequests_common.requestNumber,requestNumber,string,y,n,n/a,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Title,title,ns2:repatriationrequests_common.title,title,string,n,n,n/a,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Type,type,ns2:repatriationrequests_common.type,type; typeRefname,string,n,y,n,vocabulary; refname,repatriationrequesttype; vocabulary refname,""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Alternative identifier,alternativeIdentifier,ns2:repatriationrequests_common.alternativeIdentifier,alternativeIdentifier,string,n,n,y,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Alternative identifier note,alternativeIdentifierNote,ns2:repatriationrequests_common.alternativeIdentifierNote,alternativeIdentifierNote,string,n,n,y,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Origination date,requestDate,ns2:repatriationrequests_common.requestDate,requestDate,date,n,n,n/a,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Note,note,ns2:repatriationrequests_common.note,note,string,n,y,n,"","",""
core_10-0-0-fd57a64,Repatriation Request,repatriationrequest,Repatriation Request Information,"",Treatment note,treatmentNote,ns2:repatriationrequests_common.treatmentNote,treatmentNote,string,n,y,n,"","",""
