profile,authority,authority_vocab,used_in_profile,controlled_field_ct,controlled_fields
botgarden_3-0-5,chronology,chronology/era,y,1,Chronology: Related period associated (Associated Authorities>Related period)
botgarden_3-0-5,chronology,chronology/event,y,1,Chronology: Related period associated (Associated Authorities>Related period)
botgarden_3-0-5,chronology,chronology/fieldcollection,y,1,Chronology: Related period associated (Associated Authorities>Related period)
botgarden_3-0-5,citation,citation/local,y,18,"Chronology: Alternative date citation (Alternative Date Information>Alternative date)
Chronology: Concept citation (Associated Authorities>Concept)
Chronology: Organization citation (Associated Authorities>Organization)
Chronology: People citation (Associated Authorities>People)
Chronology: Person citation (Associated Authorities>Person)
Chronology: Place citation (Associated Authorities>Place)
Chronology: Related period citation (Associated Authorities>Related period)
Chronology: Resource identifier citation (Chronology Information>Resource identifier)
Chronology: Term source name (Chronology Information>Term>Source)
Citation: Term source name (Citation Information>Term>Source)
Concept: Term source name (Concept Information>Term>Source)
Organization: Term source name (Organization Information>Term>Source)
Person: Term source name (Person Information>Term>Source)
Place: Term source name (Place Information>Term>Source)
Taxon: Citation (Taxonomic Name Information)
Taxon: Common name source (Taxonomic Name Information>Common name)
Taxon: Term source name (Taxonomic Name Information>Term>Source)
Work: Term source name (Work Information>Term>Source)"
botgarden_3-0-5,citation,citation/worldcat,y,17,"Chronology: Alternative date citation (Alternative Date Information>Alternative date)
Chronology: Concept citation (Associated Authorities>Concept)
Chronology: Organization citation (Associated Authorities>Organization)
Chronology: People citation (Associated Authorities>People)
Chronology: Person citation (Associated Authorities>Person)
Chronology: Place citation (Associated Authorities>Place)
Chronology: Related period citation (Associated Authorities>Related period)
Chronology: Resource identifier citation (Chronology Information>Resource identifier)
Chronology: Term source name (Chronology Information>Term>Source)
Citation: Term source name (Citation Information>Term>Source)
Concept: Term source name (Concept Information>Term>Source)
Organization: Term source name (Organization Information>Term>Source)
Person: Term source name (Person Information>Term>Source)
Place: Term source name (Place Information>Term>Source)
Taxon: Citation (Taxonomic Name Information)
Taxon: Term source name (Taxonomic Name Information>Term>Source)
Work: Term source name (Work Information>Term>Source)"
botgarden_3-0-5,concept,concept/activity,y,2,"Chronology: Concept associated (Associated Authorities>Concept)
Citation: Related term (Citation Information>Related term)"
botgarden_3-0-5,concept,concept/associated,y,4,"Chronology: Concept associated (Associated Authorities>Concept)
Chronology: People associated (Associated Authorities>People)
Citation: Related term (Citation Information>Related term)
Propagation: Medium (Propagation Information>Activities>Activity)"
botgarden_3-0-5,concept,concept/class,y,1,Object: Accession used in (Accession Use Information>Accession use)
botgarden_3-0-5,concept,concept/conservation,n,0,""
botgarden_3-0-5,concept,concept/material,y,2,"Chronology: Concept associated (Associated Authorities>Concept)
Citation: Related term (Citation Information>Related term)"
botgarden_3-0-5,concept,concept/nomenclature,y,1,Chronology: Concept associated (Associated Authorities>Concept)
botgarden_3-0-5,concept,concept/occasion,y,2,"Chronology: Concept associated (Associated Authorities>Concept)
Use of Collections: Occasion (Use of Collections Information)"
botgarden_3-0-5,concept,concept/research,y,1,Object: Accession used in (Accession Use Information>Accession use)
botgarden_3-0-5,location,location/local,y,6,"Intake: Current location (Location Information>Current location)
Intake: Normal location (Location Information)
Loan Out: Garden location (Voucher Information)
Location/Movement/Inventory: Garden location (Current Location Information)
Propagation: Location in nursery (Propagation Information>Activities>Activity)
Use of Collections: Location (Use of Collections Information)"
botgarden_3-0-5,location,location/offsite,n,0,""
botgarden_3-0-5,organization,organization/local,y,43,"Chronology: Organization associated (Associated Authorities>Organization)
Citation: Agent name (Citation Information>Agent)
Citation: Publisher (Citation Information>Publication)
Condition Check: Checker/assessor (Condition Check/Technical Assessment Information)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information>Quote)
Intake: Condition check assessor (Condition Check Information)
Intake: Current owner (Object Entry Information)
Intake: Depositor name (Object Entry Information>Depositor)
Intake: Insurer (Insurance Information)
Intake: Valuer (Valuation Information)
Loan Out: Voucher institution (Voucher Information)
Location/Movement/Inventory: Garden location (Current Location Information)
Media Handling: Contributor (Media Handling Information)
Media Handling: Creator (Media Handling Information)
Media Handling: Measured by (Media Handling Information>Dimensions>Measurement)
Media Handling: Publisher (Media Handling Information)
Media Handling: Rights holder (Media Handling Information)
Object Exit: Authorized by (Distribution Information)
Object Exit: Organization (Distribution Information)
Object: Associated event organization (Object History and Association Information>Associations)
Object: Associated organization (Object History and Association Information>Associations>Associated organization)
Object: Field collector (Field Collection Information)
Object: Owner (Object History and Association Information>Object Owner's Contribution Information)
Object: Taxonomic identification by (Object Identification Information>Determination history>Identification by)
Object: Taxonomic identification institution (Object Identification Information>Determination history>Identification by)
Place: Georeferenced by (Georeference Information>Georeference)
Place: Owner (Place Information>Ownership)
Taxon: Author name (Taxonomic Name Information>Author)
Transport: Arrival point (Transport Information>Arrival)
Transport: Courier name (Transport Information>Courier)
Transport: Customs broker name (Cost Information>Customs broker)
Transport: Departure point (Transport Information>Departure)
Transport: Shipping quote provider (Cost Information)
Transport: Transporter name (Transport Information>Transporter)
Use of Collections: Authorized by (Use of Collections Information>Authorization)
Use of Collections: Location (Use of Collections Information)
Use of Collections: Staff name (Use of Collections Information>Staff)
Use of Collections: User institution (Use of Collections Information>User)
Use of Collections: User name (Use of Collections Information>User)
Valuation Control: Source (Object Valuation Information)
Work: Creator name (Work Information>Creator)
Work: Publisher name (Work Information>Publisher)"
botgarden_3-0-5,organization,organization/ulan,y,3,"Chronology: Organization associated (Associated Authorities>Organization)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information>Quote)"
botgarden_3-0-5,person,person/local,y,49,"Chronology: Person associated (Associated Authorities>Person)
Citation: Agent name (Citation Information>Agent)
Condition Check: Checker/assessor (Condition Check/Technical Assessment Information)
Group: Group owner (Group Information)
Insurance/Indemnity: Authorizer (Insurance and Indemnity Information>Authorization)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information>Quote)
Intake: Approval individual (Object Entry Information>Approval)
Intake: Condition check assessor (Condition Check Information)
Intake: Current owner (Object Entry Information)
Intake: Depositor name (Object Entry Information>Depositor)
Intake: Insurer (Insurance Information)
Intake: Valuer (Valuation Information)
Loan Out: Collector (Voucher Information)
Loan Out: Reviewed by (Voucher Information)
Location/Movement/Inventory: Contact (Current Location Information)
Media Handling: Contributor (Media Handling Information)
Media Handling: Creator (Media Handling Information)
Media Handling: Measured by (Media Handling Information>Dimensions>Measurement)
Media Handling: Publisher (Media Handling Information)
Media Handling: Rights holder (Media Handling Information)
Object Exit: Authorized by (Distribution Information)
Object: Annotation author (Object Description Information>Annotation)
Object: Associated event person (Object History and Association Information>Associations)
Object: Associated person (Object History and Association Information>Associations>Associated person)
Object: Field collection number assignor (Field Collection Information)
Object: Field collector (Field Collection Information)
Object: Owner (Object History and Association Information>Object Owner's Contribution Information)
Object: Requested by (Object Identification Information)
Object: Taxonomic identification by (Object Identification Information>Determination history>Identification by)
Object: Type specimen asserted by (Object Identification Information>Type specimen)
Organization: Contact name (Organization Information>Contact person)
Person: Other information author (Maker-Supplied Identity Information>Other information)
Place: Georeferenced by (Georeference Information>Georeference)
Place: Owner (Place Information>Ownership)
Taxon: Author name (Taxonomic Name Information>Author)
Transport: Courier name (Transport Information>Courier)
Transport: Customs broker contact (Cost Information>Customs broker)
Transport: Customs broker name (Cost Information>Customs broker)
Transport: Shipping quote provider (Cost Information)
Transport: Transport authorizer (Transport Information>Authorization)
Transport: Transporter contact (Transport Information>Transporter)
Transport: Transporter name (Transport Information>Transporter)
Use of Collections: Authorized by (Use of Collections Information>Authorization)
Use of Collections: Staff name (Use of Collections Information>Staff)
Use of Collections: User name (Use of Collections Information>User)
Valuation Control: Source (Object Valuation Information)
Work: Creator name (Work Information>Creator)
Work: Publisher name (Work Information>Publisher)"
botgarden_3-0-5,person,person/ulan,y,5,"Chronology: Person associated (Associated Authorities>Person)
Citation: Agent name (Citation Information>Agent)
Insurance/Indemnity: Authorizer (Insurance and Indemnity Information>Authorization)
Insurance/Indemnity: Insurer/indemnifier (Insurance and Indemnity Information)
Insurance/Indemnity: Quote provider (Insurance and Indemnity Information>Quote)"
botgarden_3-0-5,place,place/local,y,15,"Chronology:  (Chronology Information>Spatial coverage)
Chronology: Alternative date spacial coverage (Alternative Date Information>Alternative date)
Chronology: Place associated (Associated Authorities>Place)
Citation: Publication place (Citation Information>Publication)
Object: Field collection place (Locality Information>Locality)
Person: Birth place supplied (Maker-Supplied Identity Information>Birth place)
Place: Address country (Place Information>Address)
Place: Address municipality (Place Information>Address)
Place: Address state/province (Place Information>Address)
Transport: Arrival point (Transport Information>Arrival)
Transport: Departure point (Transport Information>Departure)
Use of Collections: Location (Use of Collections Information)
Work: Address country (Work Information>Address)
Work: Address municipality (Work Information>Address)
Work: Address state/province (Work Information>Address)"
botgarden_3-0-5,place,place/tgn,y,10,"Chronology:  (Chronology Information>Spatial coverage)
Chronology: Alternative date spacial coverage (Alternative Date Information>Alternative date)
Chronology: Place associated (Associated Authorities>Place)
Citation: Publication place (Citation Information>Publication)
Place: Address country (Place Information>Address)
Place: Address municipality (Place Information>Address)
Place: Address state/province (Place Information>Address)
Work: Address country (Work Information>Address)
Work: Address municipality (Work Information>Address)
Work: Address state/province (Work Information>Address)"
botgarden_3-0-5,taxon,taxon/common,n,0,""
botgarden_3-0-5,taxon,taxon/local,y,7,"Object: Affinity taxon (Object Identification Information>Determination history)
Object: Associated taxon name (Field Collection Information>Associated taxa)
Object: Hybrid parent name (Object Identification Information>Determination history>Hybrid parent)
Object: Taxonomic identification scientific name (Object Identification Information>Determination history>Taxonomic identification)
Object: Type specimen verified basionym (Object Identification Information>Type specimen)
Pot Tag: Family (Pot Tag Information)
Pot Tag: Taxon name (Pot Tag Information)"
botgarden_3-0-5,work,work/cona,n,0,""
botgarden_3-0-5,work,work/local,y,1,Object: Named collection (Object Identification Information)
